source	original_name	split	final_name	composition
external	coco_train2017_000000450555.jpg	test	external_coco_train2017_000000450555.jpg	mouse_only
external	coco_train2017_000000510581.jpg	test	external_coco_train2017_000000510581.jpg	mouse_only
external	coco_train2017_000000105538.jpg	test	external_coco_train2017_000000105538.jpg	mouse_only
external	coco_train2017_000000393692.jpg	test	external_coco_train2017_000000393692.jpg	mouse_only
external	coco_train2017_000000301449.jpg	test	external_coco_train2017_000000301449.jpg	bottle_only
external	coco_train2017_000000214087.jpg	test	external_coco_train2017_000000214087.jpg	both
external	coco_train2017_000000508568.jpg	test	external_coco_train2017_000000508568.jpg	both
external	coco_train2017_000000185623.jpg	test	external_coco_train2017_000000185623.jpg	bottle_only
external	coco_train2017_000000221040.jpg	test	external_coco_train2017_000000221040.jpg	mouse_only
external	coco_train2017_000000333580.jpg	test	external_coco_train2017_000000333580.jpg	both
external	coco_train2017_000000533949.jpg	test	external_coco_train2017_000000533949.jpg	both
external	coco_train2017_000000058677.jpg	test	external_coco_train2017_000000058677.jpg	bottle_only
external	coco_train2017_000000189274.jpg	test	external_coco_train2017_000000189274.jpg	bottle_only
external	coco_train2017_000000295564.jpg	test	external_coco_train2017_000000295564.jpg	bottle_only
external	coco_train2017_000000413046.jpg	test	external_coco_train2017_000000413046.jpg	bottle_only
external	coco_train2017_000000400417.jpg	test	external_coco_train2017_000000400417.jpg	both
external	coco_train2017_000000163692.jpg	test	external_coco_train2017_000000163692.jpg	both
external	coco_train2017_000000401327.jpg	test	external_coco_train2017_000000401327.jpg	mouse_only
external	coco_train2017_000000452615.jpg	test	external_coco_train2017_000000452615.jpg	mouse_only
external	coco_train2017_000000573341.jpg	test	external_coco_train2017_000000573341.jpg	bottle_only
external	coco_train2017_000000209931.jpg	test	external_coco_train2017_000000209931.jpg	mouse_only
external	coco_train2017_000000121613.jpg	test	external_coco_train2017_000000121613.jpg	both
external	coco_train2017_000000454388.jpg	test	external_coco_train2017_000000454388.jpg	both
external	coco_train2017_000000044112.jpg	test	external_coco_train2017_000000044112.jpg	bottle_only
external	coco_train2017_000000531784.jpg	test	external_coco_train2017_000000531784.jpg	mouse_only
external	coco_train2017_000000299785.jpg	test	external_coco_train2017_000000299785.jpg	mouse_only
